1000 6
0 0
1 0 -1789338928
1 0 1980636056
1 0 49579521
1 0 1885550534
1 0 1565867720
1 0 -430511889
1 0 -85019025
1 0 -2146815863
1 0 1504051483
1 0 2095611447
1 0 -2109512448
1 0 -1512838560
1 0 -1491355596
1 0 -52600481
1 0 545484401
1 0 -261549522
1 0 1702475775
1 0 -89709397
1 0 -189710451
1 0 -1303706124
1 0 -513025745
1 0 825174378
1 0 398034462
1 0 -1669928153
1 0 -139061732
1 0 1429057949
1 0 -2081688729
1 0 -159190455
1 0 -858308020
1 0 -1250097657
1 0 492730414
1 0 -2054997649
1 0 -1487182082
1 0 -484476490
1 0 1915057083
1 0 1369595010
1 0 -1202401898
1 0 -484646466
1 0 1085951379
1 0 -1521715259
1 0 -932614451
1 0 756132174
1 0 102998332
1 0 1153421498
1 0 1610874246
1 0 1289445183
1 0 1952538325
1 0 -401303484
1 0 1664473337
1 0 -2012213104
1 0 252912587
1 0 -1529634659
1 0 1725874864
1 0 2144419443
1 0 195612101
1 0 1733462786
1 0 -2038249556
1 0 1712964664
1 0 -1567794663
1 0 160618055
1 0 -1619563304
1 0 -627128541
1 0 354173936
1 0 -1317200464
1 0 1955717788
1 0 -1716578107
1 0 1119320231
1 0 -817054794
1 0 -421308004
1 0 -975059627
1 0 15922682
1 0 992251745
1 0 846562496
1 0 -1203726378
1 0 9009123
1 0 -1425893051
1 0 -1007963735
1 0 -1616422990
1 0 257464267
1 0 -969413328
1 0 -943158549
1 0 1166517026
1 0 732528509
1 0 1233419104
1 0 -1742428739
1 0 -444871011
1 0 1898009988
1 0 -1294396610
1 0 -1913128928
1 0 2143635052
1 0 1648266863
1 0 1777578378
1 0 1456126908
1 0 -1509792642
1 0 -1657302735
1 0 -1598621864
1 0 -1131293192
1 0 1901636510
1 0 847544192
1 0 125034709
1 0 1802785284
1 0 -704278064
1 0 1573820687
1 0 1933743165
1 0 -375717819
1 0 -1382599228
1 0 324765697
1 0 1213289156
1 0 13732962
1 0 15469827
1 0 979250534
1 0 -3226139
1 0 1696933835
1 0 2010175136
1 0 1621864513
1 0 -1209721550
1 0 -563820776
1 0 917647298
1 0 -1096931148
1 0 213692481
1 0 -1785485002
1 0 2007027195
1 0 117927796
1 0 559708316
1 0 -1609438934
1 0 53657610
1 0 735557756
1 0 1076329492
1 0 -891672564
1 0 -1075075428
1 0 -1044359695
1 0 -1551442215
1 0 1685528560
1 0 2082283366
1 0 -1361481001
1 0 -1359088418
1 0 -1955721362
1 0 55943261
1 0 -1956630961
1 0 1374097134
1 0 -1341623776
1 0 -844658575
1 0 1372068488
1 0 -585979654
1 0 609858435
1 0 1472661732
1 0 235940716
1 0 769740523
1 0 -1414295851
1 0 -655663558
1 0 892503889
1 0 1436335881
1 0 -976628655
1 0 536221346
1 0 1872350555
1 0 -1045786497
1 0 954710065
1 0 1341531326
1 0 -2032182192
1 0 -327754172
1 0 -1732748269
1 0 -609273404
1 0 -1782904659
1 0 1691821198
1 0 -1612024816
1 0 385270852
1 0 -899368617
1 0 -1640319423
1 0 779723660
1 0 1147222242
1 0 -1423576544
1 0 -195495522
1 0 -2138240160
1 0 -88118520
1 0 1077934882
1 0 -1423016076
1 0 -528049947
1 0 1180579400
1 0 -1604307215
1 0 88448965
1 0 -2138173389
1 0 -410304753
1 0 -630118454
1 0 -661855185
1 0 554744983
1 0 1646540862
1 0 -1096481633
1 0 1696615454
1 0 -159213864
1 0 66546252
1 0 1525426373
1 0 208237393
1 0 1212528912
1 0 -1901585666
1 0 1047091100
1 0 2142591710
1 0 107617417
1 0 -280137154
1 0 -408524005
1 0 -626778061
1 0 -412649658
1 0 1225822394
1 0 200926983
1 0 642602552
1 0 582697342
1 0 2033304502
1 0 -1453085462
1 0 527851111
1 0 1623030549
1 0 -2132608510
1 0 -983083478
1 0 -94977253
1 0 -1280831932
1 0 1941179231
1 0 766133980
1 0 -994075814
1 0 -659360431
1 0 -1932638719
1 0 -452603936
1 0 511414142
1 0 1906411897
1 0 352231510
1 0 -451310939
1 0 1073906727
1 0 1897293616
1 0 -2079399965
1 0 2060256858
1 0 -2085630082
1 0 -1128565694
1 0 422298775
1 0 924295500
1 0 -1980336775
1 0 542006282
1 0 193295320
1 0 512769791
1 0 1262715291
1 0 -759999393
1 0 -921431536
1 0 1977315814
1 0 -519757961
1 0 -679353363
1 0 1495134765
1 0 -1472229461
1 0 -1303271971
1 0 -2041823270
1 0 -2090943251
1 0 -1699065120
1 0 -1192326702
1 0 -2054808258
1 0 -1485701874
1 0 -973903251
1 0 1344933426
1 0 -214356120
1 0 -758505672
1 0 -1284612618
1 0 922599318
4 0 413
4 0 402
4 0 350
4 0 441
4 0 436
4 0 489
4 0 400
4 0 143
4 0 434
4 0 185
4 0 376
4 0 223
4 0 35
4 0 7
4 0 364
4 0 217
4 0 144
4 0 118
4 0 270
4 0 200
4 0 302
4 0 464
4 0 341
4 0 40
4 0 399
4 0 325
4 0 372
4 0 328
4 0 493
4 0 365
4 0 172
4 0 435
4 0 427
4 0 176
4 0 439
4 0 430
4 0 384
4 0 105
4 0 175
4 0 280
4 0 479
4 0 214
4 0 104
4 0 65
4 0 89
4 0 296
4 0 59
4 0 84
4 0 247
4 0 17
4 0 107
4 0 255
4 0 319
4 0 458
4 0 128
4 0 24
4 0 292
4 0 316
4 0 385
4 0 73
4 0 437
4 0 162
4 0 96
4 0 4
4 0 289
4 0 269
4 0 239
4 0 483
4 0 297
4 0 91
4 0 386
4 0 460
4 0 53
4 0 85
4 0 131
4 0 184
4 0 212
4 0 277
4 0 355
4 0 248
4 0 13
4 0 382
4 0 494
4 0 394
4 0 499
4 0 348
4 0 126
4 0 472
4 0 461
4 0 462
4 0 401
4 0 290
4 0 123
4 0 360
4 0 197
4 0 440
4 0 178
4 0 370
4 0 383
4 0 457
4 0 225
4 0 416
4 0 295
4 0 38
4 0 229
4 0 471
4 0 347
4 0 422
4 0 356
4 0 345
4 0 14
4 0 238
4 0 304
4 0 216
4 0 389
4 0 77
4 0 373
4 0 249
4 0 210
4 0 183
4 0 498
4 0 447
4 0 393
4 0 5
4 0 119
4 0 487
4 0 159
4 0 443
4 0 243
4 0 92
4 0 320
4 0 165
4 0 186
4 0 60
4 0 357
4 0 403
4 0 366
4 0 61
4 0 313
4 0 160
4 0 90
4 0 311
4 0 209
4 0 395
4 0 335
4 0 97
4 0 258
4 0 315
4 0 484
4 0 170
4 0 158
4 0 54
4 0 300
4 0 271
4 0 283
4 0 190
4 0 306
4 0 179
4 0 388
4 0 15
4 0 137
4 0 30
4 0 293
4 0 273
4 0 93
4 0 62
0 0
4 0 308
1 0 -395463692
4 0 404
4 0 340
4 0 130
4 0 19
0 0
5 0 146 -137834562
4 0 106
2 0
2 0
2 0
4 0 451
4 0 155
4 0 237
4 0 490
0 0
0 0
1 0 -1691683744
2 0
1 0 -1375682839
4 0 108
0 0
0 0
4 0 180
0 0
0 0
5 0 279 673885999
2 0
4 0 94
1 0 -2100076644
5 0 284 1228072546
4 0 358
0 0
5 0 215 409365026
2 0
4 0 429
5 0 191 -2021262530
1 0 -1483396668
0 0
2 0
5 0 424 -37342248
0 0
0 0
1 0 -204178361
2 0
1 0 1197179773
5 0 414 2090690066
2 0
1 0 -1896345705
4 0 63
4 0 312
2 0
5 0 64 700413692
5 0 253 -1373113293
5 0 507 521174123
4 0 211
4 0 459
5 0 222 -454942169
4 0 16
4 0 208
2 0
5 0 421 -1801440238
1 0 1485594077
5 0 55 581364765
1 0 -1841838693
5 0 235 -241828201
0 0
2 0
1 0 1983813324
0 0
4 0 352
0 0
5 0 113 -1237989472
1 0 1412983280
0 0
4 0 336
2 0
4 0 146
0 0
2 0
5 0 167 -1784942956
1 0 -1951193461
4 0 95
1 0 -185790275
0 0
1 0 2029222393
5 0 455 -1592144413
2 0
0 0
4 0 154
2 0
1 0 -2109950697
1 0 -1994536040
5 0 32 1528043948
4 0 122
5 0 82 -1756701346
2 0
2 0
2 0
0 0
2 0
0 0
1 0 319312106
0 0
4 0 470
5 0 288 -1969155193
5 0 317 -357926876
1 0 -714627088
0 0
4 0 477
1 0 579091913
1 0 -188258848
2 0
2 0
4 0 305
5 0 139 -553589292
4 0 268
0 0
5 0 252 2146271084
1 0 1746049879
2 0
4 0 392
1 0 -1469566811
4 0 152
2 0
0 0
4 0 206
5 0 161 -552685115
4 0 245
1 0 564228956
1 0 2107662402
5 0 101 -400025149
5 0 367 -1121761944
2 0
4 0 515
4 0 58
0 0
0 0
5 0 64 1762109963
5 0 187 -1025681426
5 0 138 264580416
1 0 1353893516
5 0 353 -2088086809
5 0 219 -936218283
1 0 238620981
2 0
0 0
0 0
0 0
4 0 86
1 0 -1591250310
5 0 301 -1729587666
2 0
4 0 78
1 0 -1149878028
4 0 420
4 0 76
2 0
4 0 314
4 0 121
5 0 98 1440612949
5 0 235 814627912
4 0 1
4 0 72
5 0 405 -56508113
1 0 797957916
2 0
4 0 41
1 0 -1027444087
0 0
5 0 134 1806142951
0 0
1 0 275129935
1 0 1246740977
5 0 463 1540585848
2 0
4 0 317
5 0 187 1835232638
0 0
4 0 309
5 0 141 862827322
4 0 232
0 0
0 0
0 0
2 0
5 0 87 -662024537
1 0 -1532005849
4 0 42
2 0
4 0 135
2 0
0 0
5 0 230 650204873
0 0
4 0 181
5 0 127 1864553100
1 0 1642255011
5 0 75 1279820197
4 0 415
2 0
2 0
4 0 274
1 0 -1111073520
1 0 1527722791
0 0
0 0
2 0
5 0 329 -1411600263
4 0 380
0 0
0 0
2 0
1 0 909476613
4 0 491
5 0 163 -1733962812
1 0 -1391160272
2 0
1 0 -264913982
1 0 -113111968
4 0 318
4 0 64
1 0 -483270924
1 0 -445406482
4 0 324
2 0
2 0
4 0 227
0 0
5 0 150 -614210421
1 0 761071883
1 0 663013543
4 0 256
5 0 199 -227383945
0 0
0 0
0 0
2 0
1 0 -1950568976
4 0 224
1 0 788217405
4 0 374
1 0 -2044155639
1 0 -1494763331
0 0
1 0 1196128606
0 0
5 0 8 -955811247
5 0 496 1984463596
5 0 438 -1048419458
5 0 492 -530744394
4 0 444
1 0 527623696
5 0 244 603717969
5 0 396 339742549
0 0
4 0 359
4 0 532
1 0 401695428
2 0
4 0 161
4 0 79
4 0 127
0 0
2 0
1 0 -1131517575
5 0 541 -669014523
5 0 531 -580552502
5 0 6 -946649930
4 0 349
5 0 381 51998471
4 0 375
1 0 -277620491
1 0 1678194681
1 0 416655974
1 0 513806386
4 0 497
0 0
5 0 367 -1225813425
5 0 47 -1908099054
1 0 2088093976
1 0 -187716724
1 0 770211119
2 0
4 0 291
0 0
4 0 381
1 0 203969699
5 0 455 -1040449753
5 0 512 707375285
2 0
5 0 18 900165604
4 0 405
0 0
0 0
4 0 10
2 0
0 0
2 0
2 0
1 0 -512511680
2 0
1 0 -562117566
5 0 322 -1713200337
1 0 160799244
4 0 199
5 0 541 940998820
0 0
5 0 187 1463328956
5 0 66 -469783280
0 0
1 0 1249079318
5 0 419 -644274843
1 0 -774682216
4 0 362
4 0 482
4 0 153
5 0 378 -715892261
5 0 495 1735338769
5 0 246 2025655227
5 0 12 -1776087217
5 0 485 -1761261891
0 0
2 0
5 0 408 520853952
5 0 259 -365442216
2 0
2 0
4 0 406
0 0
