1000 6
0 0
1 0 -1910058850
1 0 -2076651935
1 0 51807194
1 0 -1144358535
1 0 673665143
1 0 -720070498
1 0 -518135355
1 0 985998183
1 0 219878650
1 0 791653262
1 0 620763942
1 0 -327705
1 0 298033945
1 0 1819242753
1 0 -363193444
1 0 -578822016
1 0 -484684469
1 0 -1601580708
1 0 1129335985
1 0 -2022791909
1 0 -864939330
1 0 1225749117
1 0 939439373
1 0 -2127717462
1 0 -524562924
1 0 -270046092
1 0 444210883
1 0 -1614933923
1 0 -1333218640
1 0 -1754171636
1 0 1621911100
1 0 -77110395
1 0 357930642
1 0 -1741693042
1 0 -755196646
1 0 -872871892
1 0 -1978976352
1 0 -1077516672
1 0 -1499392793
1 0 -838094047
1 0 1316101060
1 0 -377233554
1 0 1804373224
1 0 -1457812342
1 0 633888682
1 0 1344395138
1 0 533241739
1 0 -997273480
1 0 457141290
1 0 259951212
1 0 1284960148
1 0 -536957622
1 0 -1522092731
1 0 585841787
1 0 -1637851964
1 0 -1451746662
1 0 451060661
1 0 1708092723
1 0 -1133519371
1 0 1350154099
1 0 -663206359
1 0 959666381
1 0 638614874
1 0 -1962812788
1 0 1304809431
1 0 -387606387
1 0 -1771941235
1 0 -519389233
1 0 -2046389399
1 0 1267179470
1 0 -900568830
1 0 1701456064
1 0 199150922
1 0 1711277371
1 0 1650472095
1 0 2056845595
1 0 133669304
1 0 -450336665
1 0 -2048416841
1 0 -1266466596
1 0 -826537471
1 0 -432158796
1 0 -400634696
1 0 1110740214
1 0 1869872156
1 0 416833573
1 0 -790178394
1 0 2099516887
1 0 -392662728
1 0 1286025886
1 0 -1811666639
1 0 986477656
1 0 53022933
1 0 840125932
1 0 -1007530303
1 0 592838926
1 0 -1255899313
1 0 -1760668448
1 0 -1745564028
1 0 -16151813
1 0 1195205364
1 0 1842105441
1 0 -143453976
1 0 1495970390
1 0 1066178682
1 0 -2096946775
1 0 -1555294066
1 0 -141911709
1 0 -1139462512
1 0 1025713308
1 0 -72803125
1 0 -543717219
1 0 -2086286304
1 0 1819101482
1 0 2045514512
1 0 -2127111875
1 0 9649359
1 0 -556322935
1 0 -1173634825
1 0 -837338635
1 0 -264775531
1 0 1591376647
1 0 1226935439
1 0 1787989926
1 0 152744180
1 0 -990723953
1 0 -1793827004
1 0 423908442
1 0 339537979
1 0 -1815324790
1 0 1301080215
1 0 997232610
1 0 -1358526163
1 0 496730410
1 0 -1157598730
1 0 2044224393
1 0 -571325761
1 0 -1141242536
1 0 1274363726
1 0 1504337197
1 0 -621630222
1 0 -516067211
1 0 -842369657
1 0 -889672571
1 0 -1145174764
1 0 17681529
1 0 386044385
1 0 -904556355
1 0 1327623895
1 0 1614877647
1 0 -1478838355
1 0 1152573612
1 0 559828447
1 0 -1499689006
1 0 1090606049
1 0 -942516867
1 0 2084924528
1 0 -1469122989
1 0 -1321719030
1 0 -514779434
1 0 1315309084
1 0 1731364012
1 0 639699255
1 0 -1812604659
1 0 -328444192
1 0 1866193908
1 0 -585876648
1 0 -1278538344
1 0 -831305735
1 0 1109378409
1 0 895144768
1 0 1057161176
1 0 -74667461
1 0 1719015945
1 0 2114842153
1 0 -929085328
1 0 1382823153
1 0 -1177880483
1 0 -675730509
1 0 -2116788743
1 0 1727258952
1 0 -763662693
1 0 1423128546
1 0 -43868435
1 0 -160717196
1 0 703167579
1 0 23183877
1 0 -1902115760
1 0 -849788623
1 0 -1962273259
1 0 83760483
1 0 -1679486332
1 0 1357317359
1 0 -995377626
1 0 1201898641
1 0 -348299950
1 0 799444270
1 0 33095372
1 0 1137779162
1 0 -1499515540
1 0 1207011558
1 0 604251631
1 0 -788737121
1 0 -268102415
1 0 73608756
1 0 -1895450999
1 0 2136553666
1 0 -1772068029
1 0 -273164510
1 0 1280224848
1 0 -1573633821
1 0 1418154083
1 0 -1396036247
1 0 274695942
1 0 1850704200
1 0 1526701503
1 0 -235727308
1 0 161772582
1 0 1178595695
1 0 -211587184
1 0 -2088816719
1 0 -566014650
1 0 719687132
1 0 886185687
1 0 -1109350040
1 0 590452401
1 0 -1842716849
1 0 -1840675088
1 0 -1272354788
1 0 1149703465
1 0 -1474398904
1 0 1224657006
1 0 515330876
1 0 -931691688
1 0 1472279549
1 0 -969144248
1 0 118279210
1 0 600459537
1 0 -1297535838
1 0 642877193
1 0 1245069585
1 0 -1092615310
1 0 84058489
1 0 -1548207174
1 0 358749549
1 0 -975602686
1 0 -1441639245
1 0 -828033587
1 0 59973172
1 0 599224927
1 0 -398694901
1 0 -1077651940
1 0 1035802073
1 0 14382275
1 0 446814308
1 0 1946269501
1 0 -860338538
1 0 413925899
1 0 121224579
1 0 -1487340842
1 0 1633653104
1 0 -1633436413
1 0 -1895564397
1 0 -484003792
1 0 1496903021
1 0 -1042688660
1 0 -1414090952
1 0 -1504588869
1 0 -1254827336
1 0 -140807203
1 0 2044204037
1 0 -818549253
1 0 78142542
1 0 -489467295
1 0 -902513276
1 0 -466555862
1 0 -1311435220
1 0 -1700591688
1 0 22437445
1 0 -774064593
1 0 -1977788036
1 0 -1187267387
1 0 -1871187886
1 0 -1576768134
1 0 734371824
1 0 476649681
1 0 -1336856553
1 0 199378338
1 0 545286413
1 0 1575281818
1 0 -69314217
1 0 -1540822208
1 0 721622114
1 0 -307835550
1 0 -111404519
1 0 1967230127
1 0 -1759684563
1 0 -980656972
1 0 197300846
1 0 -1904194619
1 0 -1595426012
1 0 -979325312
1 0 1473626378
1 0 555977879
1 0 2120538711
1 0 -1068947118
1 0 -829135455
1 0 1506272619
1 0 -619095782
1 0 2138825822
1 0 129981568
1 0 -753463438
1 0 1005492640
1 0 -857713547
1 0 -279271047
1 0 -1810072317
1 0 -798035934
1 0 -2066071172
1 0 1507070434
1 0 1745823379
1 0 -495302349
1 0 -952813493
1 0 -693284894
1 0 -652377256
1 0 1854331804
1 0 910830635
1 0 -241615064
1 0 -1703309632
1 0 1086175499
4 0 248
4 0 182
4 0 430
4 0 29
4 0 200
4 0 41
4 0 306
4 0 55
4 0 475
4 0 105
4 0 84
4 0 193
4 0 187
4 0 419
4 0 21
4 0 466
4 0 65
4 0 298
4 0 459
4 0 335
4 0 119
4 0 107
4 0 441
4 0 256
4 0 173
4 0 194
4 0 7
4 0 163
4 0 106
4 0 54
4 0 89
4 0 324
4 0 490
4 0 56
4 0 164
4 0 30
4 0 75
4 0 307
4 0 48
4 0 186
4 0 260
4 0 290
4 0 66
4 0 308
4 0 265
4 0 299
4 0 362
4 0 130
4 0 157
4 0 491
4 0 138
4 0 241
4 0 108
4 0 262
4 0 92
4 0 188
4 0 492
4 0 167
4 0 425
4 0 73
4 0 277
4 0 144
4 0 289
4 0 125
4 0 165
4 0 205
4 0 0
4 0 151
4 0 169
4 0 166
4 0 395
4 0 189
4 0 51
4 0 214
4 0 134
4 0 458
4 0 440
4 0 456
4 0 133
4 0 168
4 0 170
4 0 429
4 0 90
4 0 5
4 0 24
4 0 312
4 0 240
4 0 291
4 0 145
4 0 474
4 0 195
4 0 109
4 0 217
4 0 273
4 0 255
4 0 295
4 0 319
4 0 382
4 0 493
4 0 348
4 0 257
4 0 302
4 0 85
4 0 136
4 0 439
4 0 43
4 0 435
4 0 420
4 0 497
4 0 162
4 0 418
4 0 96
4 0 120
4 0 25
4 0 460
4 0 296
4 0 196
4 0 14
4 0 121
4 0 444
4 0 80
4 0 268
4 0 86
4 0 139
4 0 230
4 0 201
4 0 28
4 0 207
4 0 261
4 0 304
4 0 426
4 0 99
4 0 159
4 0 231
4 0 152
4 0 325
4 0 363
4 0 148
4 0 309
4 0 197
4 0 402
4 0 403
4 0 171
4 0 387
4 0 364
4 0 122
4 0 367
4 0 149
4 0 142
4 0 76
4 0 498
4 0 178
4 0 314
4 0 332
4 0 303
4 0 32
4 0 495
4 0 172
4 0 386
4 0 258
4 0 20
4 0 389
4 0 305
4 0 77
4 0 274
4 0 326
5 0 242 -958806455
2 0
2 0
1 0 -69211347
0 0
2 0
1 0 1473846593
4 0 135
2 0
1 0 1378370924
4 0 423
5 0 385 1254568518
0 0
5 0 436 1326941538
0 0
1 0 -817679272
2 0
2 0
5 0 353 983218290
0 0
4 0 404
1 0 -1516233056
4 0 281
5 0 365 1126345100
4 0 45
5 0 179 -153006177
5 0 49 -1016756645
2 0
4 0 359
0 0
1 0 -209759096
1 0 -455877076
0 0
5 0 275 1036519256
2 0
0 0
5 0 486 915486460
1 0 1466856492
1 0 480043676
4 0 15
4 0 110
0 0
1 0 -1562547051
5 0 431 571893109
5 0 147 -1302728616
4 0 368
0 0
0 0
1 0 -770409187
5 0 457 -80375745
4 0 44
2 0
2 0
0 0
4 0 477
0 0
4 0 300
4 0 228
4 0 361
5 0 215 472595348
1 0 -103014893
1 0 1671200248
5 0 249 2032413295
2 0
1 0 2009468603
5 0 52 72386118
1 0 -1426902905
5 0 67 1175305040
2 0
5 0 49 -1303884305
1 0 1655587039
1 0 -1234491545
1 0 -211242
0 0
1 0 -1903142049
1 0 -699489071
0 0
4 0 453
1 0 2031021444
1 0 -751919743
5 0 405 1299685415
5 0 392 -1362735517
4 0 6
1 0 560890391
1 0 1301218744
0 0
4 0 190
2 0
0 0
2 0
0 0
0 0
4 0 301
2 0
2 0
0 0
0 0
4 0 369
0 0
1 0 -1007224764
5 0 412 226142810
0 0
0 0
5 0 391 916382102
2 0
4 0 405
0 0
5 0 50 1099338469
4 0 143
4 0 424
1 0 168386549
0 0
1 0 -512830593
4 0 232
5 0 330 -599763779
0 0
2 0
0 0
1 0 1332383665
0 0
5 0 499 -1062343659
4 0 478
2 0
5 0 31 1512498216
1 0 1573586474
0 0
5 0 455 1404852841
2 0
4 0 160
4 0 123
0 0
0 0
1 0 -935636992
5 0 469 1520087729
5 0 427 -1154301108
2 0
0 0
2 0
2 0
5 0 198 1678190785
5 0 174 -1431346622
5 0 356 -1462221644
2 0
5 0 150 1068984247
0 0
4 0 174
2 0
0 0
2 0
2 0
0 0
4 0 233
0 0
0 0
4 0 345
1 0 -929199372
0 0
1 0 -442615321
1 0 -1299384474
1 0 -826736104
0 0
1 0 -1734860561
2 0
1 0 -2032490311
0 0
5 0 461 -1547505694
2 0
2 0
4 0 412
4 0 443
4 0 465
1 0 -2059906775
4 0 447
1 0 1592918945
0 0
5 0 67 1950721499
2 0
5 0 519 -1267093791
0 0
5 0 198 -1368798105
5 0 518 1132100865
0 0
0 0
2 0
4 0 78
5 0 421 -63115772
0 0
0 0
2 0
2 0
2 0
0 0
0 0
0 0
1 0 -1551181312
1 0 -1111313195
4 0 59
1 0 2110246645
4 0 526
2 0
0 0
4 0 445
0 0
1 0 1957477518
1 0 -1873293785
4 0 408
1 0 631795783
1 0 887383996
1 0 309755616
0 0
4 0 320
4 0 462
5 0 454 201407464
0 0
5 0 323 -602589249
1 0 -1885760101
5 0 428 1341319451
2 0
1 0 334023368
0 0
4 0 454
1 0 -495262158
5 0 61 -719176155
5 0 388 -101181562
4 0 31
1 0 741944334
5 0 530 1866146555
2 0
0 0
0 0
2 0
5 0 431 1238866841
4 0 505
2 0
5 0 391 -309122723
1 0 720685135
0 0
2 0
0 0
0 0
0 0
5 0 60 1092710345
4 0 180
5 0 347 728224594
4 0 442
1 0 -1978025842
4 0 46
5 0 310 1964751153
2 0
5 0 247 -626384593
2 0
5 0 91 123169635
5 0 199 1083752657
4 0 87
4 0 184
2 0
2 0
1 0 -1781868335
0 0
4 0 388
1 0 2095395294
2 0
1 0 1974971451
0 0
2 0
2 0
5 0 210 796366209
2 0
5 0 49 397413289
2 0
5 0 124 -583856904
5 0 316 -665901064
4 0 74
5 0 199 -2026663685
5 0 57 -1139515304
1 0 -296533158
0 0
0 0
1 0 488718264
2 0
0 0
2 0
2 0
0 0
4 0 198
2 0
2 0
2 0
5 0 297 158899165
2 0
1 0 -1150225692
1 0 -1911501352
1 0 2142697068
0 0
0 0
1 0 729534075
2 0
5 0 545 -416737956
1 0 1376982378
2 0
0 0
2 0
0 0
0 0
1 0 1500377775
2 0
2 0
5 0 176 -81423134
5 0 336 -1545576783
0 0
4 0 452
1 0 8834295
4 0 35
5 0 451 -1236365787
5 0 8 -875748770
4 0 356
5 0 294 1027845367
1 0 -2006858026
0 0
5 0 371 -1321073098
2 0
0 0
1 0 -1832600778
5 0 431 -741207877
4 0 222
2 0
0 0
5 0 565 610288479
2 0
2 0
4 0 455
4 0 236
