1000 6
0 0
1 0 -733445006
1 0 1451360066
1 0 1234709798
1 0 -1657999215
1 0 -1372227473
1 0 451490064
1 0 1120125726
1 0 1310092811
1 0 -779467919
1 0 1391092152
1 0 -455595252
1 0 201263506
1 0 335230049
1 0 -1204519217
1 0 1332696357
1 0 636350514
1 0 -254557831
1 0 1757751634
1 0 1223686626
1 0 -569075314
1 0 -105452198
1 0 -1050973129
1 0 -768060436
1 0 1865529191
1 0 -2103944628
1 0 -2022341653
1 0 794906711
1 0 -1098236298
1 0 1933269868
1 0 201835947
1 0 -120212626
1 0 -117487737
1 0 8861507
1 0 320035244
1 0 105338776
1 0 -492616993
1 0 -703215857
1 0 1185326246
1 0 1301229492
1 0 1407554642
1 0 -2001051233
1 0 -1010179971
1 0 1824580658
1 0 -1767747836
1 0 -200198287
1 0 1862960456
1 0 1270087387
1 0 -719253537
1 0 -56344575
1 0 358711494
1 0 -1147987330
1 0 -530157948
1 0 -1960527974
1 0 510959764
1 0 1744803342
1 0 1375730015
1 0 827110389
1 0 1813422807
1 0 398841842
1 0 1197326210
1 0 -342384407
1 0 -51318476
1 0 -1066434501
1 0 -1716643134
1 0 -1583427456
1 0 -2105569057
1 0 -1216901326
1 0 399761753
1 0 -1855541921
1 0 -600434602
1 0 -50248685
1 0 414215379
1 0 1577747663
1 0 -561647400
1 0 1233996858
1 0 -967117759
1 0 520361551
1 0 -1030992255
1 0 1267006608
1 0 213143874
1 0 -1805171039
1 0 198031541
1 0 -1299972255
1 0 327265195
1 0 -1138130483
1 0 -725330353
1 0 -1990851072
1 0 1170626236
1 0 -44512497
1 0 -592620613
1 0 387573354
1 0 916599644
1 0 692166336
1 0 -1894642907
1 0 -141585663
1 0 1997832964
1 0 -1985467055
1 0 -633926428
1 0 1209008506
1 0 -716177771
1 0 1983321887
1 0 -1320392358
1 0 -1987691069
1 0 -928920052
1 0 1265564795
1 0 -342486194
1 0 -590815991
1 0 1731529320
1 0 1037044470
1 0 1446764330
1 0 -1472778854
1 0 136183171
1 0 -989634206
1 0 -1854312862
1 0 506416347
1 0 1333238610
1 0 1028007409
1 0 941484611
1 0 -1303923138
1 0 1601353544
1 0 -446993580
1 0 -2029621689
1 0 -1805383305
1 0 377070877
1 0 333050669
1 0 -128945927
1 0 -1661703065
1 0 -2090093993
1 0 44247940
1 0 -786768860
1 0 -1403039447
1 0 1793385105
1 0 -1048106485
1 0 -977162751
1 0 -2146307302
1 0 -641406473
1 0 -724677166
1 0 -1771234229
1 0 1730988900
1 0 -457029856
1 0 1917378220
1 0 -937066318
1 0 -1723254119
1 0 -205048488
1 0 1530911341
1 0 653746411
1 0 -881525613
1 0 1658557978
1 0 -45012584
1 0 -1140839630
1 0 -2058273406
1 0 845865347
1 0 1185627357
1 0 301452327
1 0 1868636732
1 0 1052927441
1 0 811021585
1 0 1153650964
1 0 -1677439799
1 0 -392231648
1 0 -931126329
1 0 2136060682
1 0 251856971
1 0 1174060390
1 0 -1500289715
1 0 819217832
1 0 1034036932
1 0 734716890
1 0 829449541
1 0 991240533
1 0 -358860467
1 0 -860181408
1 0 1996714303
1 0 -638016056
1 0 -779294108
1 0 431363164
1 0 684489520
1 0 -879643344
1 0 1757784099
1 0 -1736364500
1 0 348669564
1 0 1168528935
1 0 -988203266
1 0 -2094179112
1 0 -993221855
1 0 460221595
1 0 394274594
1 0 -1518482198
1 0 -1433799344
1 0 -688656666
1 0 -1767884435
1 0 -1428263803
1 0 1990264367
1 0 -941789647
1 0 2074907263
1 0 1144408338
1 0 -396961863
1 0 1471650629
1 0 2006296515
1 0 -878838529
1 0 -1309873160
1 0 1035426118
1 0 1331476075
1 0 1932104671
1 0 998824057
1 0 1174772266
1 0 2092276930
1 0 549805997
1 0 587576301
1 0 -1213743219
1 0 339787329
1 0 -609944541
1 0 1326567313
1 0 -551268810
1 0 36227410
1 0 1553412730
1 0 1090220112
1 0 1743420316
1 0 -770506213
1 0 1656946890
1 0 887643319
1 0 -1000513517
1 0 804403877
1 0 1692585754
1 0 -431888271
1 0 -82260413
1 0 -452312407
1 0 -393407095
1 0 1377685175
1 0 -834071958
1 0 -832054384
1 0 -728834000
1 0 292899144
1 0 -275927550
1 0 616694939
1 0 1118315337
1 0 22412898
1 0 1841544448
1 0 1959607006
1 0 -1075972558
1 0 1065771802
1 0 -2002959340
1 0 885017875
1 0 -1148984151
1 0 200440119
1 0 877198559
1 0 -779999746
1 0 -1037283379
1 0 -1059741147
1 0 893777953
1 0 -992541639
1 0 2132269946
1 0 442155617
1 0 242601262
1 0 175422737
1 0 967957945
1 0 562892131
1 0 -1233808057
1 0 -1272913924
1 0 1131318126
1 0 1302155565
1 0 1888766049
1 0 1101967128
1 0 -1805284123
1 0 744542569
1 0 -91048925
1 0 -1890243668
1 0 705648612
1 0 -1796087570
1 0 864073775
1 0 178303956
1 0 771354910
1 0 1399633958
1 0 1403630506
1 0 754457999
1 0 -1155627577
1 0 -610137488
1 0 -134598512
1 0 195176622
1 0 1270872403
1 0 101442181
1 0 243936466
1 0 1382566939
1 0 -689092499
1 0 1399315439
1 0 -1231896289
1 0 1123144600
1 0 -1073335181
1 0 -1653424600
1 0 -1169233190
1 0 811604797
1 0 1661656161
1 0 1938073014
1 0 -703652172
1 0 -1813471832
1 0 969633738
1 0 -756341035
1 0 -1518706056
1 0 1469793788
1 0 -144683066
1 0 1146177845
1 0 1495780683
1 0 -2078472205
1 0 -653882035
1 0 -24454447
1 0 -2125042056
1 0 117698932
1 0 -1574504344
1 0 1335250148
1 0 1407975125
1 0 -1043238897
1 0 -1967800754
1 0 998749038
1 0 -254589473
1 0 -1689457334
1 0 -1374169212
1 0 -573460130
1 0 -538747430
1 0 329878158
1 0 -1336967578
1 0 -804721749
1 0 -335410517
1 0 62178122
1 0 1239388095
4 0 256
4 0 465
4 0 494
4 0 481
4 0 131
4 0 293
4 0 201
4 0 353
4 0 405
4 0 317
4 0 236
4 0 372
4 0 322
4 0 18
4 0 78
4 0 146
4 0 168
4 0 2
4 0 215
4 0 40
4 0 435
4 0 86
4 0 264
4 0 130
4 0 290
4 0 421
4 0 156
4 0 398
4 0 25
4 0 265
4 0 259
4 0 226
4 0 394
4 0 376
4 0 194
4 0 50
4 0 440
4 0 170
4 0 5
4 0 199
4 0 42
4 0 24
4 0 312
4 0 21
4 0 487
4 0 314
4 0 120
4 0 147
4 0 359
4 0 174
4 0 389
4 0 62
4 0 436
4 0 427
4 0 26
4 0 98
4 0 123
4 0 16
4 0 349
4 0 145
4 0 390
4 0 476
4 0 143
4 0 480
4 0 81
4 0 105
4 0 216
4 0 221
4 0 355
4 0 266
4 0 138
4 0 43
4 0 297
4 0 128
4 0 31
4 0 116
4 0 68
4 0 189
4 0 63
4 0 335
4 0 267
4 0 438
4 0 426
4 0 95
4 0 175
4 0 255
4 0 96
4 0 85
4 0 136
4 0 39
4 0 188
4 0 161
4 0 455
4 0 425
4 0 422
4 0 468
4 0 369
4 0 263
4 0 288
4 0 89
4 0 258
4 0 10
4 0 366
4 0 442
4 0 458
4 0 111
4 0 287
4 0 134
4 0 279
4 0 498
4 0 11
4 0 171
4 0 318
4 0 371
4 0 124
4 0 139
4 0 377
4 0 46
4 0 499
4 0 354
4 0 423
4 0 101
4 0 367
4 0 4
4 0 446
4 0 304
4 0 126
4 0 195
4 0 211
4 0 38
4 0 289
4 0 395
4 0 443
4 0 466
4 0 467
4 0 3
4 0 54
4 0 276
4 0 148
4 0 113
4 0 66
4 0 196
4 0 144
4 0 285
4 0 83
4 0 112
4 0 473
4 0 347
4 0 73
4 0 212
4 0 35
4 0 87
4 0 489
4 0 67
4 0 184
4 0 294
4 0 447
4 0 203
4 0 88
4 0 44
4 0 193
4 0 452
4 0 97
4 0 165
4 0 65
4 0 320
4 0 479
2 0
2 0
1 0 -231116625
4 0 268
0 0
2 0
2 0
0 0
4 0 402
4 0 51
0 0
1 0 1489723616
4 0 410
0 0
1 0 841045171
0 0
1 0 -2013461358
0 0
4 0 257
2 0
4 0 483
0 0
1 0 1849399900
4 0 419
2 0
4 0 321
0 0
0 0
0 0
1 0 -13925046
4 0 486
1 0 -122871532
1 0 17959019
0 0
2 0
0 0
1 0 -1883860540
5 0 114 -751077720
1 0 1187106624
1 0 -1241081102
2 0
2 0
0 0
0 0
5 0 336 1202050598
1 0 -89468692
0 0
0 0
5 0 250 -1371748340
1 0 762453095
4 0 464
1 0 303408479
5 0 213 -1210554729
2 0
2 0
5 0 246 702119465
0 0
1 0 1218433887
1 0 -2082373546
2 0
5 0 125 836153792
0 0
1 0 195548035
4 0 428
5 0 459 -1250512173
5 0 22 48898529
4 0 106
2 0
0 0
2 0
5 0 505 1360003296
1 0 -500817644
1 0 -2088764582
4 0 488
5 0 469 1790486788
2 0
2 0
4 0 319
4 0 360
2 0
2 0
1 0 -1471940787
1 0 1553221608
2 0
4 0 6
0 0
5 0 482 1852742472
2 0
0 0
1 0 1124620543
2 0
1 0 -177671365
1 0 2142924571
2 0
4 0 296
2 0
5 0 164 -239710185
2 0
2 0
5 0 514 534846615
0 0
1 0 -115294075
4 0 238
0 0
0 0
5 0 169 854639418
5 0 173 964426333
2 0
2 0
1 0 980116176
0 0
0 0
1 0 1633243905
0 0
1 0 -1364700750
4 0 69
4 0 326
1 0 1154762606
4 0 28
4 0 190
5 0 526 -1390888203
1 0 -48188190
1 0 708240500
4 0 403
2 0
0 0
4 0 217
4 0 527
2 0
2 0
4 0 269
5 0 114 1354050764
2 0
2 0
4 0 48
5 0 342 -1509685511
2 0
1 0 1393898813
4 0 237
5 0 47 -90325374
1 0 -1279015336
4 0 12
2 0
2 0
0 0
2 0
2 0
5 0 329 958313822
4 0 424
1 0 1649202113
0 0
2 0
4 0 272
5 0 311 -1268030850
4 0 518
5 0 470 864545082
5 0 381 2081300852
1 0 -2066440003
0 0
5 0 132 1308108050
4 0 521
0 0
5 0 102 1885838584
1 0 -466343874
4 0 37
5 0 504 -457883676
1 0 -1133159304
5 0 172 -649856600
2 0
4 0 227
2 0
4 0 471
2 0
1 0 -1650628392
2 0
2 0
2 0
0 0
4 0 388
1 0 -370100350
5 0 149 670810233
0 0
1 0 -1572551666
4 0 107
4 0 80
0 0
0 0
1 0 -1611319852
5 0 84 1866396658
4 0 176
5 0 260 -500071365
2 0
5 0 76 -1779018083
4 0 364
1 0 -1459976427
4 0 179
1 0 -272632799
4 0 328
0 0
4 0 45
5 0 224 1514319278
2 0
1 0 -831559277
0 0
5 0 218 -566341983
1 0 1082006237
5 0 368 1306707891
4 0 291
5 0 180 -1659262358
1 0 818191345
1 0 1066616321
0 0
0 0
4 0 534
1 0 -1215601845
1 0 -1133137105
5 0 448 1637038228
2 0
1 0 750906898
0 0
0 0
4 0 361
5 0 17 2092580707
1 0 -30155147
5 0 474 -1711844396
4 0 392
1 0 590750331
4 0 71
4 0 492
2 0
4 0 490
5 0 396 570869767
5 0 535 1121928642
5 0 362 327025436
4 0 429
5 0 370 -2119952635
0 0
2 0
4 0 387
0 0
0 0
1 0 -88338548
2 0
1 0 -679406890
2 0
0 0
2 0
2 0
0 0
4 0 270
0 0
1 0 350784427
5 0 47 -973313691
5 0 444 1150257094
1 0 -2014682483
2 0
0 0
0 0
4 0 166
0 0
0 0
0 0
4 0 1
2 0
0 0
0 0
4 0 453
2 0
1 0 -43488886
5 0 137 2122700362
0 0
0 0
0 0
5 0 153 553854232
1 0 697586448
2 0
5 0 41 133126744
5 0 214 -1350395610
4 0 271
4 0 344
0 0
2 0
4 0 493
1 0 1525653490
0 0
5 0 470 2069235028
0 0
5 0 362 -699215864
1 0 -1552665498
4 0 22
5 0 241 -2008360106
0 0
0 0
1 0 375954425
5 0 114 -1540063997
0 0
2 0
2 0
5 0 90 -1627312051
1 0 1999441203
2 0
4 0 260
5 0 357 789495980
5 0 495 1086157482
0 0
4 0 231
4 0 121
5 0 362 533722923
4 0 36
5 0 305 2082367337
1 0 1376536902
0 0
5 0 323 1505587097
2 0
5 0 274 -1348274850
2 0
4 0 298
0 0
2 0
1 0 480428947
0 0
0 0
1 0 -1575711107
4 0 82
0 0
5 0 117 -907440335
0 0
1 0 444597065
1 0 -382923214
4 0 99
2 0
